,Seccion,Categoria,Descripcion,Precio/Kg,Precio,PrecioPrevio,Ofertas,Promociones,Enlace
2750,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche Milka pack de 4 tabletas de 100 g.","
 Pack 4x100 G. |
7,05 €/kg","2,82 €",,,,https://www.carrefour.es/supermercado/chocolate-con-leche-milka-pack-de-4-tabletas-de-100-g-milka/R-627801618/p
2751,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro con almendras enteras Carrefour 200 g.","
 200 G. |
6,20 €/kg","1,24 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-con-almendras-enteras-carrefour-200-g-carrefour/R-521004284/p
2752,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche Milka 125 g.","
 125 G. |
7,04 €/kg","0,88 €",,,3x2,https://www.carrefour.es/supermercado/chocolate-con-leche-milka-125-g-milka/R-521004211/p
2753,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche extrafino Nestlé sin gluten 300 g.","
 300 G. |
6,63 €/kg",,"
1,97 €","
1,79 €",3x2,https://www.carrefour.es/supermercado/chocolate-con-leche-extrafino-nestle-sin-gluten-300-g-nestle/R-521004217/p
2754,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 70% Lindt Excellence 100 g.","
 100 G. |
24,00 €/kg","2,40 €",,,3x2,https://www.carrefour.es/supermercado/chocolate-negro-70-lindt-excellence-100-g-lindt/R-521004104/p
2755,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 85% Lindt Excellence 100 g.","
 100 G. |
23,00 €/kg",,"
2,50 €","
2,30 €",3x2,https://www.carrefour.es/supermercado/chocolate-negro-85-lindt-excellence-100-g-lindt/R-521004205/p
2756,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 85% con stevia sin azúcar añadido Valor sin gluten 100 g.","
 100 G. |
18,00 €/kg","1,80 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-85-con-stevia-sin-azucar-anadido-valor-sin-gluten-100-g-valor/R-prod90073/p
2757,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 80% Carrefour Selección 100 g.","
 100 G. |
12,40 €/kg","1,24 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-80-carrefour-seleccion-100-g-carrefour-seleccion/R-521004082/p
2758,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 72% con pepitas de cacao tostadas caramelizadas Carrefour 100 g.","
 100 G. |
9,20 €/kg","0,92 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-72-con-pepitas-de-cacao-tostadas-caramelizadas-carrefour-100-g-carrefour/R-521004098/p
2759,Yogures y Postres,"Chocolates, Turrones y Bombones","
Barrita de barquillo cubierta de chocolate Huesitos Valor 12 ud.","
 240 G. |
8,33 €/kg","2,00 €",,,3x2,https://www.carrefour.es/supermercado/barrita-de-barquillo-cubierta-de-chocolate-huesitos-valor-12-ud-huesitos/R-521029136/p
2760,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate blanco fondant 100 g.","
 100 G. |
5,50 €/kg","0,55 €",,,,https://www.carrefour.es/supermercado/chocolate-blanco-fondant-100-g-/R-548801992/p
2761,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro para repostería Nestlé Postres sin gluten 250 g.","
 250 G. |
8,40 €/kg","2,10 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-para-reposteria-nestle-postres-sin-gluten-250-g-nestle/R-521004066/p
2762,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate crujiente crunch Nestlé 100 g.","
 100 G. |
10,80 €/kg","1,08 €",,,,https://www.carrefour.es/supermercado/chocolate-crujiente-crunch-nestle-100-g-nestle/R-521004300/p
2763,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 70% con almendras enteras Valor sin gluten 250 g.","
 250 G. |
15,20 €/kg","3,80 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-70-con-almendras-enteras-valor-sin-gluten-250-g-valor/R-526539451/p
2764,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 82% con almendras mediterráneas enteras Valor sin gluten 250 g.","
 250 G. |
18,00 €/kg","4,50 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-82-con-almendras-mediterraneas-enteras-valor-sin-gluten-250-g-valor/R-prod394191/p
2765,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche extrafino Carrefour 150 g.","
 150 G. |
4,33 €/kg","0,65 €",,,,https://www.carrefour.es/supermercado/chocolate-con-leche-extrafino-carrefour-150-g-carrefour/R-521004209/p
2766,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 85% ecológico Suchard 90 g.","
 90 G. |
20,89 €/kg",,"
2,05 €","
1,88 €",3x2,https://www.carrefour.es/supermercado/chocolate-negro-85-ecologico-suchard-90-g-suchard/R-prod480098/p
2767,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche relleno de oreo Milka 100 g.","
 100 G. |
9,50 €/kg","0,95 €",,,,https://www.carrefour.es/supermercado/chocolate-con-leche-relleno-de-oreo-milka-100-g-milka/R-624903444/p
2768,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro intenso con naranja Lindt Excellence 100 g.","
 100 G. |
25,00 €/kg","2,50 €",,,3x2,https://www.carrefour.es/supermercado/chocolate-negro-intenso-con-naranja-lindt-excellence-100-g-lindt/R-521004096/p
2769,Yogures y Postres,"Chocolates, Turrones y Bombones","
Bombones de chocolate con leche y avellana Ferrero Rocher 16 ud.","
 16 Ud. |
22,50 €/kg",,"
5,15 €","
4,50 €",,https://www.carrefour.es/supermercado/bombones-de-chocolate-con-leche-y-avellana-ferrero-rocher-16-ud-rocher/R-521012489/p
2770,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche relleno de galleta, leche y chocolate Milka 300 g.","
 300 G. |
8,67 €/kg",,"
2,65 €","
2,60 €",3x2,https://www.carrefour.es/supermercado/chocolate-con-leche-relleno-de-galleta-leche-y-chocolate-milka-300-g-milka/R-521004407/p
2771,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate con leche Lindt 125 g.","
 125 G. |
10,00 €/kg","1,25 €",,,,https://www.carrefour.es/supermercado/chocolate-con-leche-lindt-125-g-lindt/R-582605380/p
2772,Yogures y Postres,"Chocolates, Turrones y Bombones","
Chocolate negro 90% Carrefour Selección 80 g.","
 80 G. |
12,50 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/chocolate-negro-90-carrefour-seleccion-80-g-carrefour-seleccion/R-prod870853/p
2773,Aperitivos,Bio en Aperitivos,"
Tortitas de arroz con chocolate blanco ecológicas Carrefour Bio sin gluten Bio 90 g.","
 90 G. |
16,56 €/kg","1,49 €",,,,https://www.carrefour.es/supermercado/tortitas-de-arroz-con-chocolate-blanco-ecologicas-carrefour-bio-sin-gluten-bio-90-g-carrefour-bio/R-prod890008/p?prtId=cat390001
2774,Aperitivos,Bio en Aperitivos,"
Almendras crudas sin cáscara sin sal añadida ecológicas Carrefour Bio 90 g.","
 90 G. |
18,11 €/kg","1,63 €",,,,https://www.carrefour.es/supermercado/almendras-crudas-sin-cascara-sin-sal-anadida-ecologicas-carrefour-bio-90-g-carrefour-bio/R-prod810741/p?prtId=cat390001
2775,Aperitivos,Bio en Aperitivos,"
Nachos ecológicos Carrefour Bio 125 g.","
 125 G. |
9,52 €/kg","1,19 €",,,,https://www.carrefour.es/supermercado/nachos-ecologicos-carrefour-bio-125-g-carrefour-bio/R-639802362/p?prtId=cat390001
2776,Aperitivos,Bio en Aperitivos,"
Tortitas de arroz integrales ecológicas Carrefour Bio 100 g.","
 100 G. |
8,70 €/kg","0,87 €",,,,https://www.carrefour.es/supermercado/tortitas-de-arroz-integrales-ecologicas-carrefour-bio-100-g-carrefour-bio/R-521004541/p?prtId=cat390001
2777,Aperitivos,Bio en Aperitivos,"
Patatas fritas en aceite de oliva ecológicas Carrefour Bio 100 g.","
 100 G. |
14,90 €/kg","1,49 €",,,,https://www.carrefour.es/supermercado/patatas-fritas-en-aceite-de-oliva-ecologicas-carrefour-bio-100-g-carrefour-bio/R-prod920382/p?prtId=cat390001
2778,Aperitivos,Bio en Aperitivos,"
Nueces peladas ecológicas Carrefour Bio 90 g.","
 90 G. |
26,67 €/kg","2,40 €",,,,https://www.carrefour.es/supermercado/nueces-peladas-ecologicas-carrefour-bio-90-g-carrefour-bio/R-prod810485/p?prtId=cat390001
2779,Aperitivos,Bio en Aperitivos,"
Maíz crudo para palomitas ecológico Carrefour Bio 350 g.","
 350 G. |
6,83 €/kg","2,39 €",,,,https://www.carrefour.es/supermercado/maiz-crudo-para-palomitas-ecologico-carrefour-bio-350-g-carrefour-bio/R-prod820158/p?prtId=cat390001
2780,Aperitivos,Bio en Aperitivos,"
Tortitas de maíz ecológicas Carrefour Bio 115 g.","
 115 G. |
9,48 €/kg","1,09 €",,,,https://www.carrefour.es/supermercado/tortitas-de-maiz-ecologicas-carrefour-bio-115-g-carrefour-bio/R-865700678/p?prtId=cat390001
2781,Aperitivos,Bio en Aperitivos,"
Aceituna manzanilla sin hueso ecológica Carrefour Bio 160 g.","
 160 G. |
9,38 €/kg","1,50 €",,,,https://www.carrefour.es/supermercado/aceituna-manzanilla-sin-hueso-ecologica-carrefour-bio-160-g-carrefour-bio/R-VC4AECOMM-446938/p?prtId=cat390001
2782,Aperitivos,Bio en Aperitivos,"
Almendras tostadas sin cáscara sin sal añadida ecológicas Carrefour Bio 90 g.","
 90 G. |
21,44 €/kg","1,93 €",,,,https://www.carrefour.es/supermercado/almendras-tostadas-sin-cascara-sin-sal-anadida-ecologicas-carrefour-bio-90-g-carrefour-bio/R-prod810815/p?prtId=cat390001
2783,Aperitivos,Bio en Aperitivos,"
Tortitas de arroz con chocolate y leche ecológicas Carrefour Bio sin gluten 90 g.","
 90 G. |
13,22 €/kg","1,19 €",,,,https://www.carrefour.es/supermercado/tortitas-de-arroz-con-chocolate-y-leche-ecologicas-carrefour-bio-sin-gluten-90-g-carrefour-bio/R-prod890006/p?prtId=cat390001
2784,Aperitivos,Bio en Aperitivos,"
Pistachos tostados y salados ecológicos Carrefour Bio 125 g.","
 125 G. |
24,00 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/pistachos-tostados-y-salados-ecologicos-carrefour-bio-125-g-carrefour-bio/R-827510468/p?prtId=cat390001
2785,Aperitivos,Bio en Aperitivos,"
Patatas fritas sin sal añadida ecológicas Carrefour Bio 100 g.","
 100 G. |
15,50 €/kg","1,55 €",,,,https://www.carrefour.es/supermercado/patatas-fritas-sin-sal-anadida-ecologicas-carrefour-bio-100-g-carrefour-bio/R-prod920406/p?prtId=cat390001
2786,Aperitivos,Bio en Aperitivos,"
Aceitunas negras ecológicas Carrefour Bio 200 g.","
 340 G. |
9,35 €/kg","1,87 €",,,,https://www.carrefour.es/supermercado/aceitunas-negras-ecologicas-carrefour-bio-200-g-carrefour-bio/R-VC4AECOMM-446936/p?prtId=cat390001
2787,Aperitivos,Bio en Aperitivos,"
Avellanas tostadas sin sal añadida ecológicas Carrefour Bio 90 g.","
 90 G. |
35,00 €/kg","3,15 €",,,,https://www.carrefour.es/supermercado/avellanas-tostadas-sin-sal-anadida-ecologicas-carrefour-bio-90-g-carrefour-bio/R-prod810477/p?prtId=cat390001
2788,Aperitivos,Bio en Aperitivos,"
Patatas fritas en aceite de oliva virgen extra ecológicas Carrefour Bio 40 g.","
 40 G. |
15,00 €/kg","0,60 €",,,,https://www.carrefour.es/supermercado/patatas-fritas-en-aceite-de-oliva-virgen-extra-ecologicas-carrefour-bio-40-g-carrefour-bio/R-fprod1260168/p?prtId=cat390001
2789,Aperitivos,Bio en Aperitivos,"
Tortitas de arroz con chocolate y naranja ecológicas Carrefour Bio sin gluten 90 g.","
 90 G. |
16,56 €/kg","1,49 €",,,,https://www.carrefour.es/supermercado/tortitas-de-arroz-con-chocolate-y-naranja-ecologicas-carrefour-bio-sin-gluten-90-g-carrefour-bio/R-prod890007/p?prtId=cat390001
2790,Aperitivos,Bio en Aperitivos,"
Aceituna cocktail ecológica Carrefour Bio 200 g.","
 340 G. |
1,87 €/ud","1,87 €",,,,https://www.carrefour.es/supermercado/aceituna-cocktail-ecologica-carrefour-bio-200-g-carrefour-bio/R-VC4AECOMM-446933/p?prtId=cat390001
2791,Aperitivos,Bio en Aperitivos,"
Tortitas de maíz con queso cheddar ecológicas Carreofur Bio sin gluten 50 g.","
 50 G. |
25,60 €/kg","1,28 €",,,,https://www.carrefour.es/supermercado/tortitas-de-maiz-con-queso-cheddar-ecologicas-carreofur-bio-sin-gluten-50-g-carrefour-bio/R-fprod1380058/p?prtId=cat390001
2792,Aperitivos,Bio en Aperitivos,"
Tortitas de maíz con crema ágria y cebolla ecológicas Carreofur Bio sin gluten 50 g.","
 50 G. |
25,60 €/kg","1,28 €",,,,https://www.carrefour.es/supermercado/tortitas-de-maiz-con-crema-agria-y-cebolla-ecologicas-carreofur-bio-sin-gluten-50-g-carrefour-bio/R-fprod1380074/p?prtId=cat390001
2793,Aperitivos,Bio en Aperitivos,"
Anacardo crudo ecológico Carrefour granel tarrina 250 g","
 Envase De |
26,00 €/kg","6,50 €",,,,https://www.carrefour.es/supermercado/anacardo-crudo-ecologico-carrefour-granel-tarrina-250-g/R-prod270634/p?prtId=cat390001
2794,Aperitivos,Bio en Aperitivos,"
Datil deshuesado ecológico Carrefour granel tarrina 250 g","
 Envase De |
12,60 €/kg","3,15 €",,,,https://www.carrefour.es/supermercado/datil-deshuesado-ecologico-carrefour-granel-tarrina-250-g/R-prod270558/p?prtId=cat390001
2795,Aperitivos,Bio en Aperitivos,"
Avellana repelada tostada ecológica Carrefour granel 150 g","
 Envase De |
23,33 €/kg","3,50 €",,,,https://www.carrefour.es/supermercado/avellana-repelada-tostada-ecologica-carrefour-granel-150-g/R-843700658/p?prtId=cat390001
2796,Aperitivos,Bio en Aperitivos,"
Pasa sultana ecológica Carrefour granel tarrina 125 g","
 Envase De |
9,20 €/kg","1,15 €",,,,https://www.carrefour.es/supermercado/pasa-sultana-ecologica-carrefour-granel-tarrina-125-g/R-prod270833/p?prtId=cat390001
2797,Yogures y Postres,Cafés,"
Café molido natural cultivo sostenible Nestlé Bonka 500 g.","
 500 G. |
7,10 €/kg",,"
3,80 €","
3,55 €",3x2,https://www.carrefour.es/supermercado/cafe-molido-natural-cultivo-sostenible-nestle-bonka-500-g-bonka/R-prod310215/p
2798,Yogures y Postres,Cafés,"
Café soluble natural classic Nescafé 300 g.","
 300 G. |
25,50 €/kg","7,65 €",,,3x2,https://www.carrefour.es/supermercado/cafe-soluble-natural-classic-nescafe-300-g-nescafe/R-521003043/p
2799,Yogures y Postres,Cafés,"
Café molido natural Carrefour 250 g.","
 250 G. |
4,12 €/kg","1,03 €",,,,https://www.carrefour.es/supermercado/cafe-molido-natural-carrefour-250-g-carrefour/R-521003000/p
2800,Yogures y Postres,Cafés,"
Café molido mezcla Carrefour 250 g.","
 250 G. |
4,60 €/kg","1,15 €",,,,https://www.carrefour.es/supermercado/cafe-molido-mezcla-carrefour-250-g-carrefour/R-521003035/p
2801,Yogures y Postres,Cafés,"
Café molido mezcla Gran Aroma Marcilla 500 g.","
 500 G. |
8,84 €/kg","4,42 €",,,,https://www.carrefour.es/supermercado/cafe-molido-mezcla-gran-aroma-marcilla-500-g-marcilla/R-804323774/p
2802,Yogures y Postres,Cafés,"
Café espresso intenso en cápsulas Nescafé Dolce Gusto 30 unidades de 7 g.","
 30 Ud. |
36,67 €/kg","7,70 €",,,,https://www.carrefour.es/supermercado/cafe-espresso-intenso-en-capsulas-nescafe-dolce-gusto-30-unidades-de-7-g-nescafe-dolce-gusto/R-605701619/p
2803,Yogures y Postres,Cafés,"
Café intenso en cápsulas Carrefour compatible con Nespresso 30 unidades de 5,2 g.","
 30 Ud. |
31,09 €/kg",,"
5,00 €","
4,85 €",3x2,https://www.carrefour.es/supermercado/cafe-intenso-en-capsulas-carrefour-compatible-con-nespresso-30-unidades-de-5-2-g-carrefour/R-823818475/p
2804,Yogures y Postres,Cafés,"
Café molido mezcla Carrefour 500 g.","
 500 G. |
4,60 €/kg","2,30 €",,,,https://www.carrefour.es/supermercado/cafe-molido-mezcla-carrefour-500-g-carrefour/R-fprod1280759/p
2805,Yogures y Postres,Cafés,"
Café soluble natural Carrefour 200 g.","
 200 G. |
9,50 €/kg","1,90 €",,,,https://www.carrefour.es/supermercado/cafe-soluble-natural-carrefour-200-g-carrefour/R-521003045/p
2806,Yogures y Postres,Cafés,"
Café Molido Natural Carrefour 500 g.","
 500 G. |
4,10 €/kg","2,05 €",,,,https://www.carrefour.es/supermercado/cafe-molido-natural-carrefour-500-g-carrefour/R-fprod1280764/p
2807,Yogures y Postres,Cafés,"
Café molido mezcla express La Estrella pack de 2 unidades de 250 g.","
 Pack 2x250 G. |
5,90 €/kg","2,95 €",,,,https://www.carrefour.es/supermercado/cafe-molido-mezcla-express-la-estrella-pack-de-2-unidades-de-250-g-la-estrella/R-521034783/p
2808,Yogures y Postres,Cafés,"
Café con leche en cápsulas Nescafé Dolce Gusto 30 unidades de 10 g.","
 30 Ud. |
25,67 €/kg","7,70 €",,,,https://www.carrefour.es/supermercado/cafe-con-leche-en-capsulas-nescafe-dolce-gusto-30-unidades-de-10-g-nescafe-dolce-gusto/R-729902592/p
2809,Yogures y Postres,Cafés,"
Café espresso en cápsulas Lor Ristretto 20 ud.","
 20 Ud. |
121,15 €/kg","6,30 €",,,,https://www.carrefour.es/supermercado/cafe-espresso-en-capsulas-lor-ristretto-20-ud-lor/R-prod160084/p
2810,Yogures y Postres,Cafés,"
Café con leche en cápsulas Nescafé Dolce Gusto 16 unidades de 10 g.","
 16 Ud. |
22,85 €/kg","4,25 €",,,Oferta,https://www.carrefour.es/supermercado/cafe-con-leche-en-capsulas-nescafe-dolce-gusto-16-unidades-de-10-g-nescafe-dolce-gusto/R-617901913/p
2811,Yogures y Postres,Cafés,"
Café soluble descafeinado Carrefour 200 g.","
 200 G. |
12,00 €/kg","2,40 €",,,,https://www.carrefour.es/supermercado/cafe-soluble-descafeinado-carrefour-200-g-carrefour/R-521003069/p
2812,Yogures y Postres,Cafés,"
Café molido natural Gran Aroma Marcilla 500 g.","
 500 G. |
8,84 €/kg","4,42 €",,,,https://www.carrefour.es/supermercado/cafe-molido-natural-gran-aroma-marcilla-500-g-marcilla/R-804323778/p
2813,Yogures y Postres,Cafés,"
Café molido natural crema e gusto Lavazza 250 g.","
 250 G. |
10,60 €/kg","2,65 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/cafe-molido-natural-crema-e-gusto-lavazza-250-g-lavazza/R-777106392/p
2814,Yogures y Postres,Cafés,"
Café molido mezcla Gran Aroma Marcilla 250 g.","
 250 G. |
10,20 €/kg","2,55 €",,,,https://www.carrefour.es/supermercado/cafe-molido-mezcla-gran-aroma-marcilla-250-g-marcilla/R-521003033/p
2815,Yogures y Postres,Cafés,"
Café espresso intenso descafeinado en cápsulas Lor Ristretto 20 ud.","
 20 Ud. |
121,15 €/kg","6,30 €",,,,https://www.carrefour.es/supermercado/cafe-espresso-intenso-descafeinado-en-capsulas-lor-ristretto-20-ud-lor/R-prod160176/p
2816,Yogures y Postres,Cafés,"
Café Espresso Intenso Nescafe Dolce Gusto 16 Cápsulas","
 16 Ud. |
33,20 €/kg","4,25 €",,,Oferta,https://www.carrefour.es/supermercado/cafe-espresso-intenso-nescafe-dolce-gusto-16-capsulas-nescafe-dolce-gusto/R-521029055/p
2817,Yogures y Postres,Cafés,"
Café sontuoso en cápsulas L'Or Espresso compatible con Nespresso 20 unidades de 5,2 g.","
 20 Ud. |
60,58 €/kg","6,30 €",,,,https://www.carrefour.es/supermercado/cafe-sontuoso-en-capsulas-l-or-espresso-compatible-con-nespresso-20-unidades-de-5-2-g-lor/R-prod870636/p
2818,Yogures y Postres,Cafés,"
Café descafeinado en cápsulas Carrefour compatible con Nespresso 30 unidades de 5,2 g.","
 30 Ud. |
32,05 €/kg","5,00 €",,,,https://www.carrefour.es/supermercado/cafe-descafeinado-en-capsulas-carrefour-compatible-con-nespresso-30-unidades-de-5-2-g-carrefour/R-823818471/p
2819,Yogures y Postres,Cafés,"
Café Intenso descafeinado en cápsulas Nescafe Dolce Gusto 16 unidades de 7 g.","
 16 Ud. |
44,27 €/kg","4,25 €",,,Oferta,https://www.carrefour.es/supermercado/cafe-intenso-descafeinado-en-capsulas-nescafe-dolce-gusto-16-unidades-de-7-g-nescafe-dolce-gusto/R-804987955/p
2820,Yogures y Postres,Cafés,"
Café soluble natural classic Nescafé 200 g.","
 200 G. |
26,25 €/kg","5,25 €",,,,https://www.carrefour.es/supermercado/cafe-soluble-natural-classic-nescafe-200-g-nescafe/R-521003049/p
2821,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado para ropa bebé ecológico Frosch Baby 31 lavados.","
 31 Lavados. |
0,07 €/lavado","2,10 €",,,,https://www.carrefour.es/supermercado/suavizante-concentrado-para-ropa-bebe-ecologico-frosch-baby-31-lavados-frosch/R-801540501/p?prtId=cat20044
2822,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido para ropa de bebé ecológico Frosch 21 lavados.","
 21 Lavados. |
0,30 €/lavado","6,20 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-para-ropa-de-bebe-ecologico-frosch-21-lavados-frosch/R-801540499/p?prtId=cat20044
2823,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico recambio Carrefour EcoPlanet  33 lavados.","
 2,5 L. |
1,90 €/l","4,75 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-recambio-carrefour-ecoplanet-33-lavados-carrefour/R-546307272/p?prtId=cat20044
2824,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente liquido con jabón vegetal ecológico Carrefour Eco Planet 40 lavados.","
 40 Lavados. |
0,15 €/lavado","6,15 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-con-jabon-vegetal-ecologico-carrefour-eco-planet-40-lavados-carrefour/R-531705371/p?prtId=cat20044
2825,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado ecológico Flor de Algodón Frosch 31 lavados.","
 31 Lavados. |
0,08 €/lavado","2,39 €",,,,https://www.carrefour.es/supermercado/suavizante-concentrado-ecologico-flor-de-algodon-frosch-31-lavados-frosch/R-837306042/p?prtId=cat20044
2826,Cuidado de la Ropa,Bio en Aperitivos,"
Quitamanchas ropa bebé spray ecológico Frosch Baby 500 ml.","
 500 Ml. |
7,90 €/l","3,95 €",,,,https://www.carrefour.es/supermercado/quitamanchas-ropa-bebe-spray-ecologico-frosch-baby-500-ml-frosch/R-801540503/p?prtId=cat20044
2827,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido concentrado jabón natural ecológico Frosch 1,5 l. ","
 1.5 L. |
4,03 €/l","6,05 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-concentrado-jabon-natural-ecologico-frosch-1-5-l-frosch/R-VC4AECOMM-485921/p?prtId=cat20044
2828,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante botanico ecológico Mimosin 52 lavados.","
 52 Lavados |
0,08 €/lavado","4,00 €",,,3x2,https://www.carrefour.es/supermercado/suavizante-botanico-ecologico-mimosin-52-lavados-mimosin/R-VC4AECOMM-552553/p?prtId=cat20044
2829,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado almendra ecológico Frosch 31 lavados.","
 31 Lavados. |
0,08 €/lavado","2,39 €",,,,https://www.carrefour.es/supermercado/suavizante-concentrado-almendra-ecologico-frosch-31-lavados-frosch/R-837306034/p?prtId=cat20044
2830,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico jazmín fresco y lavanda silvestre Botanical Origin 35 lavados.","
 35ud. |
0,30 €/ud","10,35 €",,,5€ dto.,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-jazmin-fresco-y-lavanda-silvestre-botanical-origin-35-lavados-botanical-origin/R-VC4AECOMM-419037/p?prtId=cat20044
2831,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente en polvo ecológico Lagarto 50 lavados","
 50 Lavados |
0,16 €/lavado","8,20 €",,,,https://www.carrefour.es/supermercado/detergente-en-polvo-ecologico-lagarto-50-lavados-lagarto/R-prod1090233/p?prtId=cat20044
2832,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado granada ecológico Frosch 31 lavados.","
 31 Lavados. |
0,08 €/lavado","2,39 €",,,,https://www.carrefour.es/supermercado/suavizante-concentrado-granada-ecologico-frosch-31-lavados-frosch/R-837306038/p?prtId=cat20044
2833,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado jazmín fresco y lavanda silvestre ecológico Botanical Origin 45 lavados.","
 45lavados. |
0,09 €/lavado","4,10 €",,,5€ dto.,https://www.carrefour.es/supermercado/suavizante-concentrado-jazmin-fresco-y-lavanda-silvestre-ecologico-botanical-origin-45-lavados-botanical-origin/R-VC4AECOMM-419031/p?prtId=cat20044
2834,Cuidado de la Ropa,Bio en Aperitivos,"
Suavizante concentrado flor de naranjo y hojas cítricas ecológico Botanical Origin 45 lavados.","
 45lavados. |
0,09 €/lavado","4,20 €",,,5€ dto.,https://www.carrefour.es/supermercado/suavizante-concentrado-flor-de-naranjo-y-hojas-citricas-ecologico-botanical-origin-45-lavados-botanical-origin/R-VC4AECOMM-419023/p?prtId=cat20044
2835,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido pieles sensibles ecológico Frosch 22 lavados","
 22 Lavados |
0,34 €/lavado","7,45 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-pieles-sensibles-ecologico-frosch-22-lavados-frosch/R-prod870574/p?prtId=cat20044
2836,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente en cápsulas ecológico Flopp 16 lavados.","
 16 Lavados. |
0,28 €/lavado","4,40 €",,,,https://www.carrefour.es/supermercado/detergente-en-capsulas-ecologico-flopp-16-lavados-flopp/R-prod1023180/p?prtId=cat20044
2837,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico flor de naranjo y hojas cítricas Botanical Origin 35 lavados.","
 35ud. |
0,29 €/ud","10,30 €",,,5€ dto.,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-flor-de-naranjo-y-hojas-citricas-botanical-origin-35-lavados-botanical-origin/R-VC4AECOMM-419040/p?prtId=cat20044
2838,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente ropa bebé líquido concentrado ecológico Flopp pack 30 cápsulas","
 30 Cápsulas. |
0,26 €/ud","7,90 €",,,,https://www.carrefour.es/supermercado/detergente-ropa-bebe-liquido-concentrado-ecologico-flopp-pack-30-capsulas-flopp/R-VC4AECOMM-420498/p?prtId=cat20044
2839,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquico ecológico con jabón vegetal L'arbre Vert 30 lavados.","
 30 Lavados. |
0,28 €/lavado","8,50 €",,,,https://www.carrefour.es/supermercado/detergente-liquico-ecologico-con-jabon-vegetal-l-arbre-vert-30-lavados-l-arbre-vert/R-prod870613/p?prtId=cat20044
2840,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico Baby Seventh Generation 1 l.","
 1 L. |
6,25 €/l","6,25 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-baby-seventh-generation-1-l-seventh-generation/R-fprod1230014/p?prtId=cat20044
