categoria,descripcion,enlace,precio,precioOferta,precioPrevio,precio_Kg_L_ud,promocion,seccion
Maquinaria de oficina,"
Bolígrafos Borrables Surtidos 4 uds",https://www.carrefour.es/supermercado/boligrafos-borrables-surtidos-4-uds/R-fprod1280206/p,"6,90 €",,,"1,72 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Borrable Frixion Clicker Pilot Azul + 3 Recambios",https://www.carrefour.es/supermercado/boligrafo-borrable-frixion-clicker-pilot-azul-3-recambios/R-854700814/p,"8,90 €",,,"8,90 €/ud",,Bazar
Maquinaria de oficina,"
Rotulador Tinta Líquida V-7 Recargable Azul",https://www.carrefour.es/supermercado/rotulador-tinta-liquida-v-7-recargable-azul/R-854700450/p,"3,90 €",,,"3,90 €/ud",,Bazar
Maquinaria de oficina,"
2 Boligrafo Gelocity Quick Dry Bic",https://www.carrefour.es/supermercado/2-boligrafo-gelocity-quick-dry-bic/R-fprod1280273/p,"4,35 €",,,"2,18 €/ud",3x2,Bazar
Maquinaria de oficina,"
Juego Para Crear Cuadros con Arena de Colores",https://www.carrefour.es/supermercado/juego-para-crear-cuadros-con-arena-de-colores/R-prod1023014/p,"9,80 €",,,"9,80 €/ud",,Bazar
Maquinaria de oficina,"
Goma Eva Marrón",https://www.carrefour.es/supermercado/goma-eva-marron/R-prod1023149/p,"0,89 €",,,"0,89 €/ud",,Bazar
Maquinaria de oficina,"
Bolsa Porexpam 80 mm Apli - Blanco",https://www.carrefour.es/supermercado/bolsa-porexpam-80-mm-apli-blanco/R-prod1022884/p,"1,20 €",,,"1,20 €/ud",,Bazar
Maquinaria de oficina,"
Tijera Creativa Dentada Rosa 13cm",https://www.carrefour.es/supermercado/tijera-creativa-dentada-rosa-13cm/R-854700656/p,"1,95 €",,,"1,95 €/ud",,Bazar
Maquinaria de oficina,"
Goma Eva Impresa con Estampado de Lunares Blancos sobre Fondo Azul Claro",https://www.carrefour.es/supermercado/goma-eva-impresa-con-estampado-de-lunares-blancos-sobre-fondo-azul-claro/R-prod1023024/p,"2,10 €",,,"2,10 €/ud",,Bazar
Maquinaria de oficina,"
Bolsa Craft Kit Princesa",https://www.carrefour.es/supermercado/bolsa-craft-kit-princesa/R-854700924/p,"2,75 €",,,"2,75 €/ud",,Bazar
Maquinaria de oficina,"
Delantal para pintura",https://www.carrefour.es/supermercado/delantal-para-pintura/R-VC4AECOMM-492774/p,"4,90 €",,,"4,90 €/ud",,Bazar
Maquinaria de oficina,"
Blister 3 Moldes Formas Diversas + 1 Rodillo + 3 Pastillas de Plastilina",https://www.carrefour.es/supermercado/blister-3-moldes-formas-diversas-1-rodillo-3-pastillas-de-plastilina/R-606508505/p,"5,99 €",,,"5,99 €/ud",,Bazar
Maquinaria de oficina,"
Alpino Crea + Estuche Ceras Textil",https://www.carrefour.es/supermercado/alpino-crea-estuche-ceras-textil/R-854700522/p,"6,90 €",,,"6,90 €/ud",,Bazar
Maquinaria de oficina,"
Hucha para Pintar Llama Grande",https://www.carrefour.es/supermercado/hucha-para-pintar-llama-grande/R-fprod1260028/p,"6,90 €",,,"6.900,00 €/ud",,Bazar
Maquinaria de oficina,"
Alpino Crea + Estuche 7 Rotuladores Metalix",https://www.carrefour.es/supermercado/alpino-crea-estuche-7-rotuladores-metalix/R-854700518/p,"6,90 €",,,"6,90 €/ud",,Bazar
Maquinaria de oficina,"
Post-It® Colores Surtidos 3+1 Gratis",https://www.carrefour.es/supermercado/post-it-colores-surtidos-3-1-gratis/R-606510655/p,"3,29 €",,,"3,29 €/ud",,Bazar
Maquinaria de oficina,"
Cinta Adhesivas Scotch® Cristal 19mmx7,5m (Pack 2+1)",https://www.carrefour.es/supermercado/cinta-adhesivas-scotch-cristal-19mmx7-5m-pack-2-1-/R-606510707/p,"4,40 €",,,"4,40 €/ud",,Bazar
Maquinaria de oficina,"
Staedtler Box con Cuatro Marcadores para Pizarra Blanca",https://www.carrefour.es/supermercado/staedtler-box-con-cuatro-marcadores-para-pizarra-blanca/R-854700974/p,"5,99 €",,,"1,50 €/ud",,Bazar
Maquinaria de oficina,"
Calculadora con Funciones Milan Plata",https://www.carrefour.es/supermercado/calculadora-con-funciones-milan-plata/R-fprod1280175/p,"9,90 €",,,"9,90 €/ud",,Bazar
Maquinaria de oficina,"
Etiquetas adhesivas personalizables rayas",https://www.carrefour.es/supermercado/etiquetas-adhesivas-personalizables-rayas/R-VC4AECOMM-469839/p,"0,90 €",,,"0,90 €/ud",,Bazar
Maquinaria de oficina,"
Block de notas imán con lápiz botella",https://www.carrefour.es/supermercado/block-de-notas-iman-con-lapiz-botella/R-VC4AECOMM-469907/p,"2,00 €",,,"2,00 €/ud",,Bazar
Maquinaria de oficina,"
Pack de 3 Blocs de Notas Super Sticky Post-it",https://www.carrefour.es/supermercado/pack-de-3-blocs-de-notas-super-sticky-post-it/R-prod1023372/p,"4,35 €",,,"4,35 €/ud",,Bazar
Maquinaria de oficina,"
Grapadora Universal + 400 Grapas",https://www.carrefour.es/supermercado/grapadora-universal-400-grapas/R-521013533/p,"8,70 €",,,"8,70 €/ud",,Bazar
Maquinaria de oficina,"
100 Chinchetas Colores Carrefour",https://www.carrefour.es/supermercado/100-chinchetas-colores-carrefour-carrefour/R-606509659/p,"1,60 €",,,"0,02 €/ud",,Bazar
Maquinaria de oficina,"
8 Pinzas 32 Mm Carrefour",https://www.carrefour.es/supermercado/8-pinzas-32-mm-carrefour-carrefour/R-prod1023007/p,"2,60 €",,,"0,32 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos tinta gel punta 0.7mm click colores 2 azules + rojo + negro",https://www.carrefour.es/supermercado/boligrafos-tinta-gel-punta-0-7mm-click-colores-2-azules-rojo-negro/R-VC4AECOMM-469864/p,"2,50 €",,,"0,62 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Borrable Retractil Frixion Clicker Negro",https://www.carrefour.es/supermercado/boligrafo-borrable-retractil-frixion-clicker-negro/R-854700542/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Tinta Borrable Frixion Ball Negro",https://www.carrefour.es/supermercado/boligrafo-tinta-borrable-frixion-ball-negro/R-606508683/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo 4 Colores Fluor Bic",https://www.carrefour.es/supermercado/boligrafo-4-colores-fluor-bic/R-854701122/p,"2,90 €",,,"2,90 €/ud",3x2,Bazar
Maquinaria de oficina,"
Roller Tinta Líquida V-Ball Azul 0,5 mm",https://www.carrefour.es/supermercado/roller-tinta-liquida-v-ball-azul-0-5-mm/R-606508495/p,"2,99 €",,,"2,99 €/ud",,Bazar
Maquinaria de oficina,"
Boligrafo Bic 4 Colours Shine",https://www.carrefour.es/supermercado/boligrafo-bic-4-colours-shine/R-prod1022897/p,"3,40 €",,,"3,40 €/ud",3x2,Bazar
Maquinaria de oficina,"
Bolígrafo Bic 4 Colours 3+1 HB",https://www.carrefour.es/supermercado/boligrafo-bic-4-colours-3-1-hb/R-fprod1280266/p,"3,50 €",,,"3,50 €/ud",3x2,Bazar
Maquinaria de oficina,"
Bolígrafos tinta aceite punta 1.0mm 3 uds",https://www.carrefour.es/supermercado/boligrafos-tinta-aceite-punta-1-0mm-3-uds/R-VC4AECOMM-469702/p,"1,90 €",,,"0,63 €/ud",,Bazar
Maquinaria de oficina,"
Jovi Cubo con 6 Pastillas de Plastilina, 3 Moldes Formas Diversas, 3 Utensilios, 1 Mantel",https://www.carrefour.es/supermercado/jovi-cubo-con-6-pastillas-de-plastilina-3-moldes-formas-diversas-3-utensilios-1-mantel/R-606508863/p,"7,50 €",,,"7,50 €/ud",,Bazar
Maquinaria de oficina,"
Organizador de sobremesa negro",https://www.carrefour.es/supermercado/organizador-de-sobremesa-negro/R-VC4AECOMM-497843/p,"5,90 €",,,"5,90 €/ud",,Bazar
Maquinaria de oficina,"
Calculadora Escolar Milan Pocket Touch Negro",https://www.carrefour.es/supermercado/calculadora-escolar-milan-pocket-touch-negro/R-854700660/p,"5,95 €",,,"5,95 €/ud",,Bazar
Maquinaria de oficina,"
Blister 2000 Grapas N10 Carrefour",https://www.carrefour.es/supermercado/blister-2000-grapas-n10-carrefour-carrefour/R-606510575/p,"1,45 €",,,"1,45 €/ud",,Bazar
Maquinaria de oficina,"
15 Clips Gigantes Colores Carrefour",https://www.carrefour.es/supermercado/15-clips-gigantes-colores-carrefour-carrefour/R-606509665/p,"1,60 €",,,"0,11 €/ud",,Bazar
Maquinaria de oficina,"
2 Marcadores de Pizarra de Punta Fina - Negro",https://www.carrefour.es/supermercado/2-marcadores-de-pizarra-de-punta-fina-negro/R-VC4AECOMM-899495/p,"1,60 €",,,"1,60 €/ud",,Bazar
Maquinaria de oficina,"
Tijera 17 cm colores variados",https://www.carrefour.es/supermercado/tijera-17-cm-colores-variados/R-VC4AECOMM-469685/p,"2,00 €",,,"2,00 €/ud",,Bazar
Maquinaria de oficina,"
Grapadora tenaza colores 144x23x65mm",https://www.carrefour.es/supermercado/grapadora-tenaza-colores-144x23x65mm/R-VC4AECOMM-469881/p,"3,90 €",,,"3,90 €/ud",,Bazar
Maquinaria de oficina,"
Pritt Multi Tack 65 Pastillas",https://www.carrefour.es/supermercado/pritt-multi-tack-65-pastillas/R-606510003/p,"4,20 €",,,"4,20 €/ud",,Bazar
Maquinaria de oficina,"
Pritt Stick 43gr - Promoción Micro Rolli",https://www.carrefour.es/supermercado/pritt-stick-43gr-promocion-micro-rolli/R-606508585/p,"5,50 €",,,"5,50 €/ud",,Bazar
Maquinaria de oficina,"
Etiquetas adhesivas personalizables dibujos",https://www.carrefour.es/supermercado/etiquetas-adhesivas-personalizables-dibujos/R-VC4AECOMM-469851/p,"0,90 €",,,"0,90 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos textura suave punta 1.0mm colores suaves 4 uds",https://www.carrefour.es/supermercado/boligrafos-textura-suave-punta-1-0mm-colores-suaves-4-uds/R-VC4AECOMM-469703/p,"2,50 €",,,"0,62 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Tinta Borrable Frixion Ball Rojo",https://www.carrefour.es/supermercado/boligrafo-tinta-borrable-frixion-ball-rojo/R-854700376/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Borrable Retractil Frixion Clicker Azul",https://www.carrefour.es/supermercado/boligrafo-borrable-retractil-frixion-clicker-azul/R-854700538/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo V-7 Recargable Rojo",https://www.carrefour.es/supermercado/boligrafo-v-7-recargable-rojo/R-854700452/p,"3,50 €",,,"0,29 €/ud",,Bazar
Maquinaria de oficina,"
Blíster de 3 Roller Borrables Azul, Rojo y Negro",https://www.carrefour.es/supermercado/blister-de-3-roller-borrables-azul-rojo-y-negro-carrefour/R-VC4AECOMM-899505/p,"4,90 €",,,"4,90 €/ud",,Bazar
Maquinaria de oficina,"
Pack 4 Bolígrafos Retractil Súper Grip",https://www.carrefour.es/supermercado/pack-4-boligrafos-retractil-super-grip/R-607402103/p,"5,90 €",,,"1,48 €/ud",,Bazar
Maquinaria de oficina,"
Recambios Bolígrafo Borrables Frixion Ball & Clicker Pilot Negro 3 uds",https://www.carrefour.es/supermercado/recambios-boligrafo-borrables-frixion-ball-clicker-pilot-negro-3-uds/R-854700798/p,"6,90 €",,,"2,30 €/ud",,Bazar
Maquinaria de oficina,"
Correctores mini 4 uds",https://www.carrefour.es/supermercado/correctores-mini-4-uds/R-VC4AECOMM-469818/p,"3,00 €",,,"0,75 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos Carrefour Surtidos 4 uds",https://www.carrefour.es/supermercado/boligrafos-carrefour-surtidos-4-uds-carrefour/R-667401910/p,"3,10 €",,,"0,78 €/ud",,Bazar
Maquinaria de oficina,"
Set 2+1 Lápiz Corrector 8 ml",https://www.carrefour.es/supermercado/set-2-1-lapiz-corrector-8-ml-carrefour/R-606511077/p,"3,40 €",,,"1,70 €/ud",,Bazar
Maquinaria de oficina,"
8 Boligrafos Cristal Up Bic Surtidos",https://www.carrefour.es/supermercado/8-boligrafos-cristal-up-bic-surtidos/R-prod1023216/p,"3,79 €",,,"0,47 €/ud",3x2,Bazar
Maquinaria de oficina,"
Tijeras infantil 11,5 cm rosa",https://www.carrefour.es/supermercado/tijeras-infantil-11-5-cm-rosa/R-VC4AECOMM-469913/p,"1,90 €",,,"1,90 €/ud",,Bazar
Maquinaria de oficina,"
Tarifario para carpeta de anillas 20 fundas A4 rojo",https://www.carrefour.es/supermercado/tarifario-para-carpeta-de-anillas-20-fundas-a4-rojo/R-VC4AECOMM-506456/p,"2,00 €",,,"2,00 €/ud",3x2,Bazar
Maquinaria de oficina,"
Minigrapadora + Grapas Carrefour",https://www.carrefour.es/supermercado/minigrapadora-grapas-carrefour-carrefour/R-606510579/p,"2,80 €",,,"2,80 €/ud",,Bazar
Maquinaria de oficina,"
Tijera Sensoft 13 cm",https://www.carrefour.es/supermercado/tijera-sensoft-13-cm/R-606510027/p,"3,69 €",,,"3,69 €/ud",,Bazar
Maquinaria de oficina,"
Cola Universal Pritt  100gr",https://www.carrefour.es/supermercado/cola-universal-pritt-100gr/R-854700770/p,"4,99 €",,,"4,99 €/ud",,Bazar
Maquinaria de oficina,"
Marcador Velleda Grip Blister 4+1 Surtido",https://www.carrefour.es/supermercado/marcador-velleda-grip-blister-4-1-surtido/R-606510605/p,"6,40 €",,,"1,60 €/ud",3x2,Bazar
Maquinaria de oficina,"
Flauta de Plástico Hohner",https://www.carrefour.es/supermercado/flauta-de-plastico-hohner/R-854700724/p,"7,90 €",,,"7,90 €/ud",,Bazar
Maquinaria de oficina,"
Pistola Grapadora 3 En 1",https://www.carrefour.es/supermercado/pistola-grapadora-3-en-1/R-829844261/p,"14,90 €",,,"14,90 €/ud",,Bazar
Maquinaria de oficina,"
Blister Sacagrapas Carrefour",https://www.carrefour.es/supermercado/blister-sacagrapas-carrefour-carrefour/R-854700530/p,"1,99 €",,,"1,99 €/ud",,Bazar
Maquinaria de oficina,"
Block de notas imán con lápiz",https://www.carrefour.es/supermercado/block-de-notas-iman-con-lapiz/R-VC4AECOMM-469918/p,"2,00 €",,,"2,00 €/ud",,Bazar
Maquinaria de oficina,"
2 Bolígrafos 4 Col Shine + 1 Tippex",https://www.carrefour.es/supermercado/2-boligrafos-4-col-shine-1-tippex/R-fprod1280268/p,"6,90 €",,,"6,90 €/ud",3x2,Bazar
Maquinaria de oficina,"
Roller Borrable - Azul",https://www.carrefour.es/supermercado/roller-borrable-azul/R-VC4AECOMM-899501/p,"2,40 €",,,"2,40 €/ud",,Bazar
Maquinaria de oficina,"
Rotulador Tinta Líquida V-7 Recargable Negro",https://www.carrefour.es/supermercado/rotulador-tinta-liquida-v-7-recargable-negro/R-854700448/p,"3,80 €",,,"3,80 €/ud",,Bazar
Maquinaria de oficina,"
Cinta correctora 5mmx6m",https://www.carrefour.es/supermercado/cinta-correctora-5mmx6m/R-VC4AECOMM-469915/p,"1,90 €",,,"1,90 €/ud",,Bazar
Maquinaria de oficina,"
Cinta correctora 5mmx5m",https://www.carrefour.es/supermercado/cinta-correctora-5mmx5m/R-VC4AECOMM-469895/p,"1,90 €",,,"1,90 €/ud",,Bazar
Maquinaria de oficina,"
Cinta Correctora Mini 5mm x 6m Milan",https://www.carrefour.es/supermercado/cinta-correctora-mini-5mm-x-6m-milan/R-prod1022886/p,"2,00 €",,,"2,00 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos tinta gel punta 0.7mm colores surtidos 4 uds",https://www.carrefour.es/supermercado/boligrafos-tinta-gel-punta-0-7mm-colores-surtidos-4-uds/R-VC4AECOMM-469722/p,"2,50 €",,,"0,62 €/ud",,Bazar
Maquinaria de oficina,"
2 Bolígrafos Milan P1 Touch + 2 Lápices HB+H + Sacapuntas + Goma de Borrar Milan 430",https://www.carrefour.es/supermercado/2-boligrafos-milan-p1-touch-2-lapices-hb-h-sacapuntas-goma-de-borrar-milan-430/R-854700722/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Recambios Bolígrafo Borrables Frixion Ball & Clicker Pilot Rojo 3 uds",https://www.carrefour.es/supermercado/recambios-boligrafo-borrables-frixion-ball-clicker-pilot-rojo-3-uds/R-854700544/p,"5,69 €",,,"1,90 €/ud",,Bazar
Maquinaria de oficina,"
Pack 3 Roller Tinta Borrable Frixion Ball",https://www.carrefour.es/supermercado/pack-3-roller-tinta-borrable-frixion-ball/R-670301984/p,"7,90 €",,,"2,63 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo Borrable Retractil Frixion Clicker Rojo",https://www.carrefour.es/supermercado/boligrafo-borrable-retractil-frixion-clicker-rojo/R-854700548/p,"2,90 €",,,"2,90 €/ud",,Bazar
Maquinaria de oficina,"
Pritt Stick 22gr + Pritt Stick 11gr",https://www.carrefour.es/supermercado/pritt-stick-22gr-pritt-stick-11gr/R-521013511/p,"3,49 €",,,"3,49 €/ud",,Bazar
Maquinaria de oficina,"
Tijeras Sensoft Simétrica para Zurdos 16 cm",https://www.carrefour.es/supermercado/tijeras-sensoft-simetrica-para-zurdos-16-cm/R-prod1023205/p,"5,50 €",,,"5,50 €/ud",,Bazar
Maquinaria de oficina,"
Cola Blanca Pritt  100gr",https://www.carrefour.es/supermercado/cola-blanca-pritt-100gr/R-854700758/p,"5,70 €",,,"57,00 €/kg",,Bazar
Maquinaria de oficina,"
Notas en Cubo Post-It® 450 Hojas",https://www.carrefour.es/supermercado/notas-en-cubo-post-it-450-hojas/R-606510773/p,"6,90 €",,,"6,90 €/ud",,Bazar
Maquinaria de oficina,"
Sello protect kids stamp",https://www.carrefour.es/supermercado/sello-protect-kids-stamp/R-VC4AECOMM-588489/p,"10,95 €",,,"10,95 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos Azul Paper Mate 045 1.0mm, Blister con 15 Unidades",https://www.carrefour.es/supermercado/boligrafos-azul-paper-mate-045-1-0mm-blister-con-15-unidades/R-VC4AECOMM-504709/p,"2,99 €",,,"0,20 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos colores Surtidos Paper Mate 045 1.0mm, Blister con 15 Unidades",https://www.carrefour.es/supermercado/boligrafos-colores-surtidos-paper-mate-045-1-0mm-blister-con-15-unidades/R-VC4AECOMM-504747/p,"2,99 €",,,"0,20 €/ud",,Bazar
Maquinaria de oficina,"
3 Recargas Borrables - Azul",https://www.carrefour.es/supermercado/3-recargas-borrables-azul/R-VC4AECOMM-899507/p,"3,30 €",,,"3,30 €/ud",,Bazar
Maquinaria de oficina,"
Pack Bolígrafo Azul y Rojo",https://www.carrefour.es/supermercado/pack-boligrafo-azul-y-rojo/R-606509265/p,"3,60 €",,,"1,80 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafos de 4 colores punta 1.0mm 2 uds",https://www.carrefour.es/supermercado/boligrafos-de-4-colores-punta-1-0mm-2-uds/R-VC4AECOMM-469700/p,"2,00 €",,,"1,00 €/ud",,Bazar
Maquinaria de oficina,"
Bolígrafo retráctil de punta mediana de 1 mm Paper Mate InkJoy 300RT color azul, Blíster de 2 Unidades",https://www.carrefour.es/supermercado/boligrafo-retractil-de-punta-mediana-de-1-mm-paper-mate-inkjoy-300rt-color-azul-blister-de-2-unidades/R-prod1023150/p,"2,30 €",,,"1,15 €/ud",,Bazar
Maquinaria de oficina,"
Correctores Roller Mini",https://www.carrefour.es/supermercado/correctores-roller-mini/R-854700378/p,"5,40 €",,,"2,70 €/ud",,Bazar
Bio,"
Champú suave con perfume de flor de tiaré y jugo de aloe vera ecologico Nectar Of Bio 200 ml.",https://www.carrefour.es/supermercado/champu-suave-con-perfume-de-flor-de-tiare-y-jugo-de-aloe-vera-ecologico-nectar-of-bio-200-ml-nectar-of-bio/R-VC4AECOMM-462228/p?prtId=cat20031,"3,39 €",,,"1,36 €/100 ml",,Cabello
Bio,"
Acondicionador suave con perfume de flor de tiaré y jugo de aloe vera ecologico Nectar Of Bio 200 ml.",https://www.carrefour.es/supermercado/acondicionador-suave-con-perfume-de-flor-de-tiare-y-jugo-de-aloe-vera-ecologico-nectar-of-bio-200-ml-nectar-of-bio/R-VC4AECOMM-462142/p?prtId=cat20031,"3,39 €",,,"1,70 €/100 ml",,Cabello
Bio,"
Mascarilla reparadora perfume de flor de tiaré ecológico Nectar Of Bio Les Comestiques 200 ml.",https://www.carrefour.es/supermercado/mascarilla-reparadora-perfume-de-flor-de-tiare-ecologico-nectar-of-bio-les-comestiques-200-ml-nectar-of-bio/R-VC4AECOMM-462169/p?prtId=cat20031,"3,39 €",,,"1,70 €/100 ml",,Cabello
Bio,"
Aceite capilar reparación con aceites de argán y jojoba ecológico Nectar Of Bio 50 ml.",https://www.carrefour.es/supermercado/aceite-capilar-reparacion-con-aceites-de-argan-y-jojoba-ecologico-nectar-of-bio-50-ml-nectar-of-bio/R-VC4AECOMM-548346/p?prtId=cat20031,"4,75 €",,,"9,50 €/100 ml",,Cabello
Bio,"
Champú Hidrata Leche de coco renew ecológico Herbal Essences 400 ml.",https://www.carrefour.es/supermercado/champu-hidrata-leche-de-coco-renew-ecologico-herbal-essences-400-ml-herbal-essences-bio-renew/R-prod650088/p?prtId=cat20031,"4,65 €",,,"1,16 €/100 ml",,Cabello
Bio,"
Champú Suave Aceite de moringa dorada renew ecológico Herbal Essences 400 ml.",https://www.carrefour.es/supermercado/champu-suave-aceite-de-moringa-dorada-renew-ecologico-herbal-essences-400-ml-herbal-essences-bio-renew/R-prod650102/p?prtId=cat20031,"4,65 €",,,"1,16 €/100 ml",,Cabello
Bio,"
Champú suave ecológico Natura Instituto Español 500 ml.",https://www.carrefour.es/supermercado/champu-suave-ecologico-natura-instituto-espanol-500-ml-instituto-espanol/R-prod1130362/p?prtId=cat20031,"4,60 €",,,"0,92 €/100 ml",,Cabello
Bio,"
Champú árbol de té antibacterial ecológico Urtekram 500 ml.",https://www.carrefour.es/supermercado/champu-arbol-de-te-antibacterial-ecologico-urtekram-500-ml-urtekram/R-prod260783/p?prtId=cat20031,"15,35 €",,,"3,07 €/100 ml",,Cabello
Bio,"
Cepillo de pelo ecológico Ponette 1 ud.",https://www.carrefour.es/supermercado/cepillo-de-pelo-ecologico-ponette-1-ud-ponette/R-prod1170137/p?prtId=cat20031,"5,25 €",,,"5,25 €/ud",,Cabello
Bio,"
Champú anticaída ecológico Natur y Vital 300 ml.",https://www.carrefour.es/supermercado/champu-anticaida-ecologico-natur-y-vital-300-ml-natur-vital/R-prod1130341/p?prtId=cat20031,"6,90 €",,,"2,30 €/100 ml",,Cabello
Bio,"
Chmpú solidario para cabello normal ecológico Secrets de Provende 85 g.",https://www.carrefour.es/supermercado/chmpu-solidario-para-cabello-normal-ecologico-secrets-de-provende-85-g-secrets-de-provence/R-871503758/p?prtId=cat20031,"7,10 €",,,"8,35 €/100 g",,Cabello
